Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,transaction_type,description_recovered,description_source,invoice_date_only,invoice_year,invoice_month,invoice_weekday,is_guest_transaction,price_category,is_special_transaction
530347,85215,sold as set/6 on dotcom,-490,2010-11-02 15:46:00,0.0,,United Kingdom,RETURN,False,original,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530348,16235,?,-9000,2010-11-02 15:48:00,0.0,,United Kingdom,RETURN,False,original,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530353,21482,MUSHROOM BLUE HOT WATER BOTTLE,-6,2010-11-02 15:50:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530355,84458,S/3 RABBIT FLOWER/EGG/CARROT ROPE,-3,2010-11-02 15:51:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530356,21667,GLASS CAKE COVER AND PLATE,-35,2010-11-02 15:52:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530357,20695,FLORAL BLUE MONSTER,-15,2010-11-02 15:52:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530359,85185C,COW  SOCK PUPPET,-4,2010-11-02 15:53:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530361,84989B,75 BLACK FAIRY CAKE CASES,-3,2010-11-02 15:53:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530363,79172D,PURPLE TINT ACRYLIC FLOWER VASE,-4,2010-11-02 15:57:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530364,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,-23,2010-11-02 15:58:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530365,72225C,?,-1609,2010-11-02 16:03:00,0.0,,United Kingdom,RETURN,False,original,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530368,84613A,poor quality,-72,2010-11-02 16:07:00,0.0,,United Kingdom,RETURN,False,original,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530374,21133,PAINTED BIRD ASSORTED CHRISTMAS,-4,2010-11-02 16:26:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530376,21657,MILK BOTTLE WITH GLASS STOPPER,-5,2010-11-02 16:27:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530375,21134,VICTORIAN METAL POSTCARD CHRISTMAS,-66,2010-11-02 16:27:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-02,2010,11,1,True,PRICE_ZERO,True
530558,84454,WOBBLING METAL CHICKEN EASTER,-2,2010-11-03 13:41:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530566,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2010-11-03 13:54:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530591,20830,damages,-161,2010-11-03 15:12:00,0.0,,United Kingdom,RETURN,False,original,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530592,20855,PINK PATCH PURSE BLUE HEART,-14,2010-11-03 15:12:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530594,84855,BLOKEY SILVER TOOL SET,-3,2010-11-03 15:14:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530596,22145,CHRISTMAS CRAFT HEART STOCKING,-80,2010-11-03 15:15:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530597,21051,?,-240,2010-11-03 15:16:00,0.0,,United Kingdom,RETURN,False,original,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530599,84537B,FAIRY CAKES GIFT BAG,-5,2010-11-03 15:16:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530600,85017D,Unknown Product,-36,2010-11-03 15:17:00,0.0,,United Kingdom,RETURN,False,unknown,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530601,21535,RED RETROSPOT SMALL MILK JUG,-170,2010-11-03 15:17:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530603,79000,damaged,-1500,2010-11-03 15:18:00,0.0,,United Kingdom,RETURN,False,original,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530605,84782C,GREEN 3 TIER GLASS PLATE STAND,-13,2010-11-03 15:20:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530604,35832,WOOLLY HAT SOCK GLOVE ADVENT STRING,-205,2010-11-03 15:20:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530606,20865,PATCHWORK PENCIL CASE BUTTERFLY,-25,2010-11-03 15:21:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530607,20864,DENIM PATCH PENCIL CASE BUTTERFLY,-16,2010-11-03 15:21:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530617,85033S,SET/6 SILVER REINDEER T-LIGHTS,-1,2010-11-03 15:58:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530620,84250M,"GREETING CARD, BLACKPOOL ROCK",-2,2010-11-03 15:59:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530619,21541,DINOSAURS WATER TRANSFER TATTOOS,-125,2010-11-03 15:59:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530623,90167,BEADED LOVE HEART JEWELLERY SET,-9,2010-11-03 16:00:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530622,85232A,SET/3 POLKA DOT STACKING TINS,-45,2010-11-03 16:00:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530621,16256C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,-105,2010-11-03 16:00:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530625,72715,SPHERICAL IVORY CANDLE,-2,2010-11-03 16:01:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530624,44241C,BLUE BUTTERFLY ON SPRING,-1,2010-11-03 16:01:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530626,84762B,PINK PICNIC BARBECUE BUCKET,-2,2010-11-03 16:01:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530628,35596,WOOD XMAS TREE 9 FIG SHELVES,-1,2010-11-03 16:02:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530629,21153,RED SPOTTY TABLECLOTH,-3,2010-11-03 16:02:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530630,22172,METAL SHELF WITH RAIL,-5,2010-11-03 16:04:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530632,85126,LARGE ROUND CUTGLASS CANDLESTICK,-37,2010-11-03 16:05:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530633,20730,STRAWBERRY CANDY BAG,-20,2010-11-03 16:06:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530636,22461,SAVOY ART DECO CLOCK,-32,2010-11-03 16:07:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530635,85132B,CHARLIE AND LOLA TABLE TINS,-90,2010-11-03 16:07:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530637,35001G,HAND OPEN SHAPE GOLD,-200,2010-11-03 16:08:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-03,2010,11,2,True,PRICE_ZERO,True
530851,37508,NEW ENGLAND CERAMIC CAKE SERVER,-4,2010-11-04 14:52:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530853,40003,?,-240,2010-11-04 14:54:00,0.0,,United Kingdom,RETURN,False,original,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530857,84601A,NEW BAROQUE IVORY CUSHION COVER,-5,2010-11-04 14:55:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530856,84750B,BLACK SMALL GLASS CAKE STAND,-35,2010-11-04 14:55:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530858,85135B,BLUE DRAGONFLY HELICOPTER,-54,2010-11-04 14:56:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530861,85136B,BLUE SHARK HELICOPTER,-3,2010-11-04 14:57:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530862,84192,ASSORTED COLOUR METAL CAT,-130,2010-11-04 14:57:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530860,85135C,RED DRAGONFLY HELICOPTER,-25,2010-11-04 14:57:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530864,21763,VINTAGE WOODEN BAR STOOL,-6,2010-11-04 14:58:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530863,16047,POP ART PEN CASE & PENS,-22,2010-11-04 14:58:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530865,21767,FRENCH STYLE WIRE DOOR CABINET,-1,2010-11-04 14:58:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530866,20849,ZINC HEART LATTICE DOUBLE PLANTER,-3,2010-11-04 14:59:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530868,79320,FLAMINGO LIGHTS,-2,2010-11-04 14:59:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530867,20800,LARGE GLASS SUNDAE DISH CLEAR,-26,2010-11-04 14:59:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530869,79071B,ENGLISH ROSE METAL WASTE BIN,-4,2010-11-04 15:00:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530870,84664,CHERRY BLOSSOM BATHROOM CABINET,-10,2010-11-04 15:00:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530871,21443,OLIVE CHALET BIRDFEEDER,-2,2010-11-04 15:00:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530872,22056,CERAMIC PLATE LOVE HEART DESIGN,-18,2010-11-04 15:01:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530873,21737,SET 3 WICKER LOG BASKETS,-3,2010-11-04 15:01:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530874,84627,CANDY STRIPE ROSE C/COVER,-1,2010-11-04 15:02:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530876,35004B,?,-230,2010-11-04 15:03:00,0.0,,United Kingdom,RETURN,False,original,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530878,37509,NEW ENGLAND MUG W GIFT BOX,-10,2010-11-04 15:04:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530877,84751B,BLACK MEDIUM GLASS CAKE STAND,-60,2010-11-04 15:04:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530879,21756,BATH BUILDING BLOCK WORD,-2,2010-11-04 15:04:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530880,84839,SWEETHEART KEY CABINET,-15,2010-11-04 15:05:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530881,21339,MARAKESH LANTERN LARGE,-2,2010-11-04 15:05:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530882,17181,CIRCLE OF FRIENDS CANDLE HOLDER,-2,2010-11-04 15:06:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530883,21770,OPEN CLOSED METAL SIGN,-52,2010-11-04 15:06:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530884,84891B,GREEN WIRE GOBLET CANDLEHOLDER,-4,2010-11-04 15:07:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530886,16212,FUNKY GIRLZ ASST MAGNETIC MEMO PAD,-73,2010-11-04 15:07:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530888,35980C,REDWHITE STRIPE SCANDINAVIAN HEART,-1,2010-11-04 15:08:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530889,84682,CLASSICAL ROSE DISH,-2,2010-11-04 15:08:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530890,21269,ANTIQUE CREAM CUTLERY SHELF,-14,2010-11-04 15:08:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530887,20825,GOLD WINE GLASS,-5,2010-11-04 15:08:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530891,84760S,SMALL HANGING GLASS+ZINC LANTERN,-30,2010-11-04 15:09:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530892,21444,BLUE CHALET BIRDFEEDER,-10,2010-11-04 15:09:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530893,22864,MUG AND COASTER SET RED CIRCLES,-6,2010-11-04 15:09:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530895,37343,SPOTS DESIGN MUG W PINK INSIDE,-50,2010-11-04 15:10:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530898,47579,TEA TIME BREAKFAST BASKET,-13,2010-11-04 15:11:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530896,35471A,SET OF 3 BIRD L.BLUE FEATHER,-54,2010-11-04 15:11:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530899,84914A,PINK ROSE PICNIC RUG,-2,2010-11-04 15:12:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530900,84676,BATH DUCK WATERING CAN,-7,2010-11-04 15:13:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
530901,85109,PINK BOUDOIR T-LIGHT HOLDER,-120,2010-11-04 15:13:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-04,2010,11,3,True,PRICE_ZERO,True
531039,20799,PINK MILKSHAKE GLASS,-2,2010-11-05 11:59:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531042,37503,TEA TIME CAKE STAND IN GIFT BOX,-2,2010-11-05 11:59:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531137,22734,Carton qnty was 216 not 144 as stat,-900,2010-11-05 14:09:00,0.0,,United Kingdom,RETURN,False,original,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531139,79030A,"TUMBLER, ENGLISH ROSE",-44,2010-11-05 14:10:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531140,15002,rex use,-1000,2010-11-05 14:11:00,0.0,,United Kingdom,RETURN,False,original,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531143,85189,HANGING BUTTERFLY  EGG,-32,2010-11-05 14:12:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531142,20827,GOLD APERITIF GLASS,-45,2010-11-05 14:12:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531144,17178,FLAT PALM T-LIGHT HOLDER,-4,2010-11-05 14:12:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531147,47592A,CAROUSEL DES CHILD'S OVERALL,-28,2010-11-05 14:14:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531148,85195,HANGING HEART BASKET,-110,2010-11-05 14:16:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531150,79303A,WHITE ROHMBIC BLOCK TABLE LAMP,-5,2010-11-05 14:16:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531151,37422,WHITE WITH BLACK CATS BOWL,-2,2010-11-05 14:17:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531152,37423,WHITE WITH BLACK CATS PLATE,-120,2010-11-05 14:17:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531153,37424,WHITE WITH BLACK CATS MUG,-135,2010-11-05 14:18:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531154,84425A,WHITE GLASS TV TRIPLE FRAME,-2,2010-11-05 14:18:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531157,37444B,BLUE BREAKFAST CUP AND SAUCER,-16,2010-11-05 14:19:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531155,35981C,WHITE SNOW SCANDINAVIAN STOCKING,-8,2010-11-05 14:19:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531156,37461,FUNKY MONKEY MUG,-12,2010-11-05 14:19:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531160,47581B,FAIRY CAKE WICKER PICNIC BASKET,-2,2010-11-05 14:20:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531159,84802A,WHITE ANEMONE ARTIFICIAL FLOWER,-4,2010-11-05 14:20:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531163,47568,ENGLISH ROSE DESIGN PEG BAG,-2,2010-11-05 14:21:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531161,85121C,RETRO LAUNDRY TUB PISTACHIO,-15,2010-11-05 14:21:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531165,16015,MEDIUM CHINESE STYLE SCISSOR,-270,2010-11-05 14:28:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531168,47504E,ENGLISH ROSE SCISSORS,-36,2010-11-05 14:34:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531167,47503H,ASS FLORAL PRINT SPIRIT LEVEL,-10,2010-11-05 14:34:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531169,47503E,ASS FLORAL PRINT SCISSORS,-15,2010-11-05 14:34:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531172,84765,SILVER ROCOCO CANDELABRA,-4,2010-11-05 14:36:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531170,35936,CERISE+GOLD CHRISTMAS TREE DEC,-23,2010-11-05 14:36:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531171,84762A,WHITE PICNIC BARBECUE BUCKET,-6,2010-11-05 14:36:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531173,37464,ROBOT MUG IN DISPLAY BOX,-210,2010-11-05 14:37:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531174,84965B,BLUE KASHMIRI COFFEE TABLE,-1,2010-11-05 14:38:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531175,84962,SET/3 COLOUR PAINTED KASHMIRI STOOL,-2,2010-11-05 14:38:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531177,20852,Given away,-8800,2010-11-05 14:40:00,0.0,,United Kingdom,RETURN,False,original,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531178,22126,given away,-6400,2010-11-05 14:40:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531216,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,-74,2010-11-05 16:25:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531218,84686,BEACH HUT MIRROR,-44,2010-11-05 16:26:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531217,20933,YELLOW POT PLANT CANDLE,-5,2010-11-05 16:26:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531222,22218,CAKE STAND LACE WHITE,-2,2010-11-05 16:27:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531223,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,-20,2010-11-05 16:29:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531224,20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,-16,2010-11-05 16:30:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531225,72814,SET OF 3 CHRISTMAS BRIAR CANDLES,-61,2010-11-05 16:36:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531226,21146,ANTIQUE GLASS RIDGED HANGING BALL,-18,2010-11-05 16:36:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-05,2010,11,4,True,PRICE_ZERO,True
531475,21491,SET OF THREE VINTAGE GIFT WRAPS,-15,2010-11-08 14:16:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-08,2010,11,0,True,PRICE_ZERO,True
531757,82552,WASHROOM METAL SIGN,-2,2010-11-09 13:26:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-09,2010,11,1,True,PRICE_ZERO,True
531862,85232B,wrong code,-258,2010-11-10 10:49:00,0.0,,United Kingdom,RETURN,False,original,2010-11-10,2010,11,2,True,PRICE_ZERO,True
532132,21360,JOY LARGE WOOD LETTERS,-25,2010-11-11 10:53:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-11,2010,11,3,True,PRICE_ZERO,True
532133,35591T,TURQUOISE CHRISTMAS TREE,-24,2010-11-11 10:53:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-11,2010,11,3,True,PRICE_ZERO,True
532134,72815,3 WICK CHRISTMAS BRIAR CANDLE,-34,2010-11-11 10:53:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-11,2010,11,3,True,PRICE_ZERO,True
532135,22959,WRAP CHRISTMAS VILLAGE,-63,2010-11-11 11:01:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-11,2010,11,3,True,PRICE_ZERO,True
532843,35400,damages,-189,2010-11-15 10:11:00,0.0,,United Kingdom,RETURN,False,original,2010-11-15,2010,11,0,True,PRICE_ZERO,True
532854,22470,HEART OF WICKER LARGE,-126,2010-11-15 10:59:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-15,2010,11,0,True,PRICE_ZERO,True
533324,72750B,FLOWER FAIRY SET 3 CANDLES LAVENDER,-44,2010-11-16 17:38:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-16,2010,11,1,True,PRICE_ZERO,True
533403,22850,BREAD BIN DINER STYLE BLACK,-8,2010-11-17 11:12:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-17,2010,11,2,True,PRICE_ZERO,True
533868,21843,damaged,-25,2010-11-19 11:34:00,0.0,,United Kingdom,RETURN,False,original,2010-11-19,2010,11,4,True,PRICE_ZERO,True
533872,22423,damaged,-29,2010-11-19 11:35:00,0.0,,United Kingdom,RETURN,False,original,2010-11-19,2010,11,4,True,PRICE_ZERO,True
533992,85063,damaged,-16,2010-11-19 14:05:00,0.0,,United Kingdom,RETURN,False,original,2010-11-19,2010,11,4,True,PRICE_ZERO,True
534475,21841,BABY MOUSE RED GINGHAM DRESS,-142,2010-11-23 10:45:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-23,2010,11,1,True,PRICE_ZERO,True
534477,21826,EIGHT PIECE DINOSAUR SET,-23,2010-11-23 10:45:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-23,2010,11,1,True,PRICE_ZERO,True
534476,85226A,WHITE/BLUE PULL BACK RACING CAR,-327,2010-11-23 10:45:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-23,2010,11,1,True,PRICE_ZERO,True
534479,21681,GIANT MEDINA STAMPED METAL BOWL,-7,2010-11-23 10:46:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-23,2010,11,1,True,PRICE_ZERO,True
534478,21815,STAR  T-LIGHT HOLDER,-46,2010-11-23 10:46:00,0.0,,United Kingdom,RETURN,True,recovered,2010-11-23,2010,11,1,True,PRICE_ZERO,True
